temporada,categoria,competicion,grupo,jornada,cod_acta,equipo,rival,local_visitante,dorsal,jugador,status,tipo_participacion,minutos_jugados
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,1,1186943,C.D.BELVIS,A.C.U.D. CAMPORRAPADO,local,25,"PRESEDO VIDAL, ALESSANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,8,"CASAL REBOLO, PEDRO J",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,15,"NEIRA CARPINTEIRO, PABLO",titular,titular sustituido,52
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,17,"RODRIGUEZ NUÑEZ, XABIER",titular,titular sustituido,52
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,21,"ROMARÍS CAMPAÑA, ALBERTO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,23,"BESADA REY, NICOLAS",titular,titular sustituido,63
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,25,"TORRES TEIXEIRA, ALEXANDRE",titular,titular sustituido,68
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,2,"PAZ CARRACEDO, ANXO",suplente,suplente participa,38
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,9,"CANICOBA BERNARDEZ, BRAIS",suplente,suplente participa,38
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,10,"CALVIÑO IGLESIAS, PABLO",suplente,suplente participa,38
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,14,"RAMOS CERNADAS, FRANCISCO J",suplente,suplente participa,27
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,28,1187166,U.D. VAL DO ULLA,C.D. SPORT TEAM ESTRADA,visitante,19,"LANDEIRA GANDARA, FRANCISCO",suplente,suplente participa,22
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,13,"SANCHEZ CASTRO, SAMUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,5,"BECERRA MALLO, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,7,"RIAL GARCIA, SEBASTIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,8,"BELENDA GABIN, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,12,"GARABATO RUIBAL, ANGEL",titular,titular sustituido,81
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,15,"ARES BRENLLA, ALVARO",titular,titular sustituido,56
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,18,"BERMUDEZ CID, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,21,"GOMEZ FERNANDEZ, SIMON",titular,titular sustituido,81
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,22,"POSE ANTELO, ALVARO",titular,titular sustituido,56
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,23,"NOYA BREA, ALVARO",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,24,"CANCELA CONDE, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,2,"MARTINEZ DE SANTIAGO, DIEGO",suplente,suplente participa,9
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,4,"CASTIÑEIRAS PICHEL, ALBERTO",suplente,suplente participa,23
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,10,"ARIAS GARCIA, SERGIO",suplente,suplente participa,34
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,14,"FERREIRA PARENTE, RAUL",suplente,suplente participa,34
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,TRAZO C.F.,U.D. VAL DO ULLA,local,17,"BECERRA VARELA, ESTEBAN",suplente,suplente participa,9
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,13,"BAO RICO, DANIEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,2,"PAZ CARRACEDO, ANXO",titular,titular sustituido,79
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,4,"DIEGUEZ LOUREIRO, RAMIRO",titular,titular sustituido,66
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,5,"TAIBO MERA, FRANCISCO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,7,"FREIRIA LOPEZ, IGNACIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,8,"CASAL REBOLO, PEDRO J",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,9,"CANICOBA BERNARDEZ, BRAIS",titular,titular sustituido,79
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,15,"NEIRA CARPINTEIRO, PABLO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,19,"LANDEIRA GANDARA, FRANCISCO",titular,titular sustituido,56
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,21,"ROMARÍS CAMPAÑA, ALBERTO",titular,titular sustituido,56
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,23,"BESADA REY, NICOLAS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,11,"FREIRIA LOPEZ, JORGE",suplente,suplente participa,34
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,12,"CERDEIRA OTERO, ANDRE",suplente,suplente participa,11
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,14,"RAMOS CERNADAS, FRANCISCO J",suplente,suplente participa,24
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,18,"SANCHEZ CARPINTEIRO, MIGUEL",suplente,suplente participa,34
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187167,U.D. VAL DO ULLA,TRAZO C.F.,visitante,20,"MERA SOUTO, ALEJANDRO",suplente,suplente participa,11
,,,,,1187168,S.D. DUBRA B,,,1,"PUGA QUINTANS, ALEJANDRO",titular,titular todo partido,90
,,,,,1187168,S.D. DUBRA B,,,3,"BALEATO DOMINGUEZ, MARCO",titular,titular sustituido,56
,,,,,1187168,S.D. DUBRA B,,,4,"CERNADAS NOYA, LUCAS",titular,titular sustituido,76
,,,,,1187168,S.D. DUBRA B,,,5,"RODRIGUEZ FERNANDEZ, ADRIAN",titular,titular sustituido,56
,,,,,1187168,S.D. DUBRA B,,,6,"IGLESIAS DOMINGUEZ, OSCAR",titular,titular todo partido,90
,,,,,1187168,S.D. DUBRA B,,,7,"FORJAN GARCIA, ADRIAN",titular,titular todo partido,90
,,,,,1187168,S.D. DUBRA B,,,10,"PARAMA SUAREZ, DAVID RAFAEL",titular,titular sustituido,15
,,,,,1187168,S.D. DUBRA B,,,11,"DUBRA LORENZO, ALEJANDRO",titular,titular todo partido,90
,,,,,1187168,S.D. DUBRA B,,,14,"PAZOS MARTINEZ, ROBERTO",titular,titular todo partido,90
,,,,,1187168,S.D. DUBRA B,,,18,"LIÑARES NOYA, FABIAN",titular,titular todo partido,90
,,,,,1187168,S.D. DUBRA B,,,22,"GARCIA MARROZOS, XABIER",titular,titular todo partido,90
,,,,,1187168,S.D. DUBRA B,,,13,"RAMAS MUIÑO, YAGO",suplente,suplente participa,14
,,,,,1187168,S.D. DUBRA B,,,2,"PULLEIRO PEREZ, IVAN",suplente,suplente participa,34
,,,,,1187168,S.D. DUBRA B,,,15,"RODRIGUEZ LANDEIRA, SERGIO J",suplente,suplente participa,34
,,,,,1187168,S.D. DUBRA B,,,21,"PARAFITA BOQUETE, ANGEL",suplente,suplente participa,75
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,1,"COUSELO GONZALEZ, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,3,"PEREZ MARCOS, VICTOR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,4,"PALACIOS AGRAFOJO, HUGO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,6,"PEREIRO MARTINEZ, PABLO",titular,titular sustituido,76
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,7,"GONZALEZ CALVELO, LEO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,8,"PEROL SEOANE, MICHAEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,9,"BERMUDEZ MALLO, ADEL",titular,titular sustituido,54
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,11,"ZAGATO PEREIRA, JOAO VITOR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,14,"GONZALEZ CARBALLO, ANXO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,21,"FIGUEIRAS PORTELA, FERNANDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,23,"LLOVO MATO, ALVARO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,10,"VIDAL VALES, BORJA",suplente,suplente participa,14
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,18,"CAMARA , BAKARI",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,19,"FERNÁNDEZ VAL, PABLO",suplente,suplente participa,36
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187168,S.D. VILLESTRO,"S.D. DUBRA ""B""",visitante,25,"DJAKITE , AMARA",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,1,"PEITEADO SALGUEIRO, IVAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,4,"FUENTES IGLESIAS, CARLOS",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,6,"FAILDE FIESTRAS, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,7,"NUÑEZ RIO, PABLO",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,8,"DOMINGUEZ GARCIA, ADRIAN",titular,titular sustituido,40
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,9,"LOPEZ REY, LEO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,11,"JACOME AMARANTE, IVAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,14,"GONZALEZ SANCHEZ, ALEJANDRO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,18,"KHALLOUK EL AMRANI, MOHAMED",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,20,"OTERO IGLESIAS, OSCAR",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,24,"GONZALEZ EIRAS, FABIO J",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,5,"VAZQUEZ BALBOA, XURXO",suplente,suplente participa,25
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,10,"SOTO PARCERO, DANIEL",suplente,suplente participa,50
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,15,"SANMARTIN GARCIA, MARCOS",suplente,suplente participa,25
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,21,"FERNANDEZ REBOREDO, JUAN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,S.D. CRUCES,C.D. SAN MAMED,local,34,"LYAGOUBI, MOHAMED AMINE",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,13,"CASTRO MONTERO, MARTIN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,4,"FERNANDEZ FERNANDEZ, CESAR",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,6,"RENDO OUZANDE, XAVIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,7,"MACEIRA MATO, ALFONSO",titular,titular sustituido,58
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,8,"SOUTO RIAL, JOSE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,9,"CHAS BROCOS, IAGO SENEN",titular,titular sustituido,79
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,17,"SENDE MALLO, DIEGO",titular,titular sustituido,88
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,19,"RENDO GUITIAN, ALEXANDRE",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,20,"GARCIA FERNANDEZ, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,21,"REY CALVO, MARTIN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,26,"VAZQUEZ PEÑA, JOSE L",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,1,"PEDREIRA SINDE, RUBEN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,11,"LOUZAO FERNANDEZ, MANUEL",suplente,suplente participa,11
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,15,"CASAL ALVAREZ, DAVID",suplente,suplente participa,2
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,16,"VAZQUEZ CASAIS, MANUEL",suplente,suplente participa,32
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187169,C.D. SAN MAMED,S.D. CRUCES,visitante,23,"PEREZ MARTINEZ, SAMUEL",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,13,"SANCHEZ PINTOS, JUAN A",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,4,"MARTINEZ RODRIGUEZ, JOSE EMILIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,5,"BOUZAS MOSQUERA, MANUEL",titular,titular sustituido,62
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,9,"DA CONCEICAO ANTUNES, FELIPE MATHEUS",titular,titular sustituido,46
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,10,"SALGUEIRO POMBO, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,14,"BENITEZ SANHUEZA, LEONARDO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,17,"VAAMONDE CALVIÑO, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,19,"SOUTO BUJAN, JULIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,21,"OTERO MATEOS, PABLO",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,22,"FARIÑA BRAVO, ADRIAN",titular,titular sustituido,29
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,23,"FERNANDEZ NOGUEIRA, MANUEL",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,1,"GARCIA CANIVE, XOAN",suplente,suplente no participa,0
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,7,"CUTRIN BRAÑA, MANUEL D",suplente,suplente participa,17
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,16,"ROMERO DURO, SANDRO",suplente,suplente participa,44
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,20,"CARBALLAL MONTEAGUDO, SAUL",suplente,suplente participa,61
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,S.D. CACHEIRAS,C.F. CIRE DE MELIDE,local,24,"BALSA VARELA, ALBERTO",suplente,suplente participa,28
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,1,"NOGUEIRA PORTAS, ADRIAN",titular,titular sustituido,67
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,2,"PARRADO ROMERO, CARLOS",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,3,"GARCIA LOPEZ, ALEJANDRO",titular,titular sustituido,65
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,4,"MOSTEIRO GOMEZ, ADRIAN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,5,"POLO ABAD, ASIER",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,6,"SESTO MOSQUERA, ANXO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,7,"MELLID MONTERROSO, MARTIN",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,8,"MOSTEIRO GARCIA, SERGIO",titular,titular sustituido,73
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,16,"PEREIRO SANCHEZ, DAVID",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,18,"MONTERROSO GOMEZ, SERGIO",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,22,"GARCIA COSTOYA, JORGE",titular,titular todo partido,90
2024/25,SENIOR,SEGUNDA FUTGAL,SANTIAGO | GRUPO 2,29,1187170,C.F. CIRE DE MELIDE,S.D. CACHEIRAS,visitante,10,"CASTRELO FERNANDEZ, MIGUEL",suplente,suplente participa,25
